instance_name,dist,gammas,taus,eps_case,Bank1_start,Bank2_start,hedgeT,closestNE_knownmat,closestNEdist_knownmat,closestNE_fresh1,closestNEdist_fresh1,closestNE_moving1,closestNEdist_moving1
"TG_mu0.1_sigma0.4[0.3, 0.7]--",TG_mu0.1_sigma0.4,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.050208797631584e-26,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.3404022716255895e-27,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.477553142932848e-26
"TG_mu0.1_sigma0.4[0.3, 0.7]--",TG_mu0.1_sigma0.4,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.0614210224677865e-27,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.7035596539741054e-27,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",8.839992470435395e-27
"TG_mu0.1_sigma0.4[0.3, 0.7]--",TG_mu0.1_sigma0.4,"[0.3, 0.7]","[0.37037037037037035, 0.4347826086956522]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",4.969818189568143e-26,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.596348690094167e-26,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.757700265518184e-26
"TG_mu0.1_sigma0.4[0.1, 0.3]--",TG_mu0.1_sigma0.4,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.0357173248554195e-10,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.3960255543481616e-10,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",4.031849498863187e-10
"TG_mu0.1_sigma0.4[0.1, 0.3]--",TG_mu0.1_sigma0.4,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.4738554076161492e-09,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.587812178311139e-09,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.3366858832609246e-09
"TG_mu0.1_sigma0.4[0.1, 0.3]--",TG_mu0.1_sigma0.4,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.187857843099717e-08,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.5585202427375286e-08,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.579965420555381e-08
"TG_mu0.1_sigma0.4[0.1, 0.3]--",TG_mu0.1_sigma0.4,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.766959866816185e-09,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",4.574389935111806e-09,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",7.19931051619668e-09
"TG_mu0.1_sigma0.4[0.1, 0.3]--",TG_mu0.1_sigma0.4,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.861435071211988e-08,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",7.308682426261875e-08,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",7.080942719521745e-08
"TG_mu0.8_sigma0.4[0.2, 0.9]--",TG_mu0.8_sigma0.4,"[0.2, 0.9]","[0.3448275862068966, 0.45454545454545453]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.499183290938768e-51,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.5792855049149023e-49,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.2280623299066832e-50
"TG_mu0.8_sigma0.4[0.2, 0.9]--",TG_mu0.8_sigma0.4,"[0.2, 0.9]","[0.3448275862068966, 0.45454545454545453]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.1545193401630672e-50,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.249582906633966e-51,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.678597904149469e-50
"TG_mu0.8_sigma0.4[0.2, 0.9]--",TG_mu0.8_sigma0.4,"[0.2, 0.9]","[0.3448275862068966, 0.45454545454545453]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.5437744163626197e-49,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.8926799980007076e-49,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",8.303184748871134e-49
"TG_mu0.8_sigma0.4[0.2, 0.9]--",TG_mu0.8_sigma0.4,"[0.2, 0.9]","[0.3448275862068966, 0.45454545454545453]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.2318166859311981e-49,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.400417317327114e-50,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.520563228565523e-49
"TG_mu0.8_sigma0.4[0.2, 0.9]--",TG_mu0.8_sigma0.4,"[0.2, 0.9]","[0.3448275862068966, 0.45454545454545453]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.2351265742806429e-48,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",7.301004580435725e-48,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.440828152640075e-48
"TG_mu0.8_sigma0.2[0.1, 0.9]+-",TG_mu0.8_sigma0.2,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.1138686077912698e-24,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",8.96585842485773e-25,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.5247484725550745e-25
"TG_mu0.8_sigma0.2[0.1, 0.9]+-",TG_mu0.8_sigma0.2,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.414567739908093e-24,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.667509365771452e-25,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",8.73316705824443e-25
"TG_mu0.8_sigma0.2[0.1, 0.9]+-",TG_mu0.8_sigma0.2,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",4.366807752800998e-23,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.987501409660807e-23,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.355389559640423e-23
"TG_mu0.8_sigma0.2[0.1, 0.9]+-",TG_mu0.8_sigma0.2,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.1243130796738894e-23,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.3425001458594828e-23,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",7.42833394754182e-24
"TG_mu0.8_sigma0.2[0.1, 0.9]+-",TG_mu0.8_sigma0.2,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",+-,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.17611652610086e-22,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",9.299635980684334e-23,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",8.246019284049783e-23
"TG_mu0.6_sigma0.3[0.2, 0.8]--",TG_mu0.6_sigma0.3,"[0.2, 0.8]","[0.35714285714285715, 0.45454545454545453]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.0638757096327056e-54,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",8.64679513969024e-55,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.8369226136853922e-55
"TG_mu0.6_sigma0.3[0.2, 0.8]--",TG_mu0.6_sigma0.3,"[0.2, 0.8]","[0.35714285714285715, 0.45454545454545453]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.0007388550085234e-53,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",9.203251266839178e-54,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.0081283582721496e-54
"TG_mu0.6_sigma0.3[0.2, 0.8]--",TG_mu0.6_sigma0.3,"[0.2, 0.8]","[0.35714285714285715, 0.45454545454545453]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",8.068786759787888e-53,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.8553851182382933e-52,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.87445559575475e-53
"TG_mu0.6_sigma0.3[0.2, 0.8]--",TG_mu0.6_sigma0.3,"[0.2, 0.8]","[0.35714285714285715, 0.45454545454545453]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.895703664212975e-53,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.5320868552661144e-53,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.295979680403257e-53
"TG_mu0.6_sigma0.3[0.2, 0.8]--",TG_mu0.6_sigma0.3,"[0.2, 0.8]","[0.35714285714285715, 0.45454545454545453]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.8515729328802474e-52,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",4.483479535976966e-52,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.974738380361514e-52
"TG_mu0.1_sigma0.3[0.1, 0.9]++",TG_mu0.1_sigma0.3,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",++,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",9.294173008644527e-62,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",1.4891255914339858e-61,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",5.067602843190315e-60
"TG_mu0.1_sigma0.3[0.1, 0.9]++",TG_mu0.1_sigma0.3,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",++,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",2.4553686261759318e-61,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",2.3940752098860206e-61,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",7.484944233634569e-61
"TG_mu0.1_sigma0.3[0.1, 0.9]++",TG_mu0.1_sigma0.3,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",++,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",8.874470308163962e-62,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",4.9964719527684425e-62,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",6.25087513135577e-62
"TG_mu0.1_sigma0.3[0.1, 0.9]++",TG_mu0.1_sigma0.3,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",++,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",5.01340220141766e-62,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",7.626015467130294e-62,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",2.0999359183253162e-62
"TG_mu0.1_sigma0.3[0.1, 0.9]++",TG_mu0.1_sigma0.3,"[0.1, 0.9]","[0.3448275862068966, 0.47619047619047616]",++,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",3.5758757367526975e-62,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",3.295732916571489e-62,"(array([0., 1., 0., 0.]), array([0., 1., 0., 0.]))",1.6248620338960225e-62
"TG_mu0.6_sigma0.3[0.2, 0.3]--",TG_mu0.6_sigma0.3,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0013906835941764454,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0012962123742060205,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.001319675401715915
"TG_mu0.6_sigma0.3[0.2, 0.3]--",TG_mu0.6_sigma0.3,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.006742418535091853,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.007657434722106015,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.006394226496170347
"TG_mu0.6_sigma0.3[0.2, 0.3]--",TG_mu0.6_sigma0.3,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.052761830805757054,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.04529035163301721,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.051328529598807744
"TG_mu0.6_sigma0.3[0.2, 0.3]--",TG_mu0.6_sigma0.3,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.026247757859873593,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0243774057045442,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.025908098344624493
"TG_mu0.6_sigma0.3[0.2, 0.3]--",TG_mu0.6_sigma0.3,"[0.2, 0.3]","[0.4347826086956522, 0.45454545454545453]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.24048081391694015,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.2235539703889714,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.2347696298837334
"TG_mu0.8_sigma0.2[0.7, 0.9]--",TG_mu0.8_sigma0.2,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.06497622484963587,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.059454238684915714,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.05651551580367745
"TG_mu0.8_sigma0.2[0.7, 0.9]--",TG_mu0.8_sigma0.2,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.2764469486670216,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.25959090113796507,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.25365651731908795
"TG_mu0.8_sigma0.2[0.7, 0.9]--",TG_mu0.8_sigma0.2,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.0274603461691911,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.0207975665751605,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.9925792812956774
"TG_mu0.8_sigma0.2[0.7, 0.9]--",TG_mu0.8_sigma0.2,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.7781900008389667,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.7622041534429573,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.7283641310989034
"TG_mu0.8_sigma0.2[0.7, 0.9]--",TG_mu0.8_sigma0.2,"[0.7, 0.9]","[0.3448275862068966, 0.37037037037037035]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.8986745904976083,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.8745910577947384,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.863916142885886
"TG_mu0.2_sigma0.2[0.1, 0.3]--",TG_mu0.2_sigma0.2,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.0080434133472458e-09,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.438531785114599e-10,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",6.051362086879605e-10
"TG_mu0.2_sigma0.2[0.1, 0.3]--",TG_mu0.2_sigma0.2,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",4.849501286431249e-09,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.108757125681748e-09,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.682562699932815e-09
"TG_mu0.2_sigma0.2[0.1, 0.3]--",TG_mu0.2_sigma0.2,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.899521371907357e-08,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",5.948316833984172e-08,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",3.1368924032595466e-08
"TG_mu0.2_sigma0.2[0.1, 0.3]--",TG_mu0.2_sigma0.2,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.843820040922298e-08,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.3231410868737875e-08,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.385731973455471e-08
"TG_mu0.2_sigma0.2[0.1, 0.3]--",TG_mu0.2_sigma0.2,"[0.1, 0.3]","[0.4347826086956522, 0.47619047619047616]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.643817419999273e-07,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",2.3311380384940997e-07,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",1.397792911892736e-07
"TG_mu0.1_sigma0.4[0.1, 0.2]--",TG_mu0.1_sigma0.4,"[0.1, 0.2]","[0.45454545454545453, 0.47619047619047616]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0014593261633798816,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0013645801021142934,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0016825207385016505
"TG_mu0.1_sigma0.4[0.1, 0.2]--",TG_mu0.1_sigma0.4,"[0.1, 0.2]","[0.45454545454545453, 0.47619047619047616]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0070717466486101555,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.007818298038568653,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0076886572150465324
"TG_mu0.1_sigma0.4[0.1, 0.2]--",TG_mu0.1_sigma0.4,"[0.1, 0.2]","[0.45454545454545453, 0.47619047619047616]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.055253900445050935,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.058390150138010535,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.053936913909064285
"TG_mu0.1_sigma0.4[0.1, 0.2]--",TG_mu0.1_sigma0.4,"[0.1, 0.2]","[0.45454545454545453, 0.47619047619047616]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.02748869846318505,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.028570008593871547,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.026892041130550902
"TG_mu0.1_sigma0.4[0.1, 0.2]--",TG_mu0.1_sigma0.4,"[0.1, 0.2]","[0.45454545454545453, 0.47619047619047616]",--,[0.51666854 0.24408753 0.1524079  0.08683603],[0.16783577 0.11610728 0.01474925 0.70130771],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.24957880183372577,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.29438566440797603,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.23920430735466125
"TG_mu0.6_sigma0.1[0.1, 0.2]--",TG_mu0.6_sigma0.1,"[0.1, 0.2]","[0.45454545454545453, 0.47619047619047616]",--,[0.04872488 0.24038478 0.43185669 0.27903365],[0.02161625 0.02915701 0.15514951 0.79407723],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.00019776446683389095,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0002264487832526288,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0001794147875383934
"TG_mu0.6_sigma0.1[0.1, 0.2]--",TG_mu0.6_sigma0.1,"[0.1, 0.2]","[0.45454545454545453, 0.47619047619047616]",--,[0.30227189 0.0058425  0.3557959  0.33608971],[0.06957095 0.51402032 0.28381321 0.13259552],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0009612771224271669,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0010800888496332883,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0009800408040713032
"TG_mu0.6_sigma0.1[0.1, 0.2]--",TG_mu0.6_sigma0.1,"[0.1, 0.2]","[0.45454545454545453, 0.47619047619047616]",--,[0.13324052 0.04488414 0.31780489 0.50407045],[0.75894384 0.10475581 0.10678548 0.02951487],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.007717074613672713,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0059098635353959615,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.008024521938914517
"TG_mu0.6_sigma0.1[0.1, 0.2]--",TG_mu0.6_sigma0.1,"[0.1, 0.2]","[0.45454545454545453, 0.47619047619047616]",--,[0.38425003 0.0244683  0.35058422 0.24069745],[0.27066977 0.44269066 0.14074244 0.14589713],100000,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0037741620324269805,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0034125601537827862,"(array([0., 0., 1., 0.]), array([0., 0., 1., 0.]))",0.0038366476773733105
